id,doc_id,text,p_hate,label
252,he_18_77,"Hessischer Landtag · 18. Wahlperiode · 77. Sitzung · 8. Juni 2011
 
der SPD für ein Gesetz für Chancengleichheit und Bil-
dungsgerechtigkeit in Hessen (Hessisches Schulgesetz),
Drucks. 18/4049 zu Drucks. 18/2864; hierzu der Ände-
rungsantrag der Fraktion der SPD, Drucks. 18/4100: 
Der Kulturpolitische Ausschuss empfiehlt dem Plenum
mit den Stimmen der CDU und der FDP gegen die Stim-
men der SPD bei Stimmenthaltung von BÜNDNIS 90/
DIE GRÜNEN und der LINKEN, den Gesetzentwurf in
dritter Lesung abzulehnen.
Die Beschlussempfehlung und der Zweite Bericht des
Kulturpolitischen Ausschusses zu dem Gesetzentwurf der
Landesregierung für ein Gesetz zur Änderung des Hessi-
schen Schulgesetzes und des Hessischen Personalvertre-
tungsgesetzes, Drucks. 18/4051 zu Drucks. 18/3635; hierzu
der Änderungsantrag der Fraktionen der CDU und der
FDP, Drucks. 18/4045, und der Änderungsantrag der Frak-
tionen der CDU und der FDP, Drucks. 18/4117: 
Der Kulturpolitische Ausschuss empfiehlt dem Plenum mit
den Stimmen der CDU und der FDP gegen die Stimmen
der SPD, des BÜNDNISSES 90/DIE GRÜNEN und der
LINKEN, den Gesetzentwurf unter Berücksichtigung der
Änderungsanträge der Fraktionen der CDU und der FDP,
Drucks",0.5570355653762817,NON_HATE
253,he_18_70,"Seite
Seite
II
Hessischer Landtag · 18. Wahlperiode · 70. Sitzung · 12. April 2011
Frage 468
Gerhard Merz . . . . . . . . . . . . . . . . . . . . . . . . . . 4842, 4843
Ministerin Eva Kühne-Hörmann . . . . . . . . . . . . . . . 4843
Frank-Peter Kaufmann . . . . . . . . . . . . . . . . . . . . . . . 4843
Frage 469
Sarah Sorge . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4843
Ministerin Eva Kühne-Hörmann . . . . . . . . . . 4843, 4844
Frage 470
Daniel May . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4887
Ministerin Lucia Puttrich . . . . . . . . . . . . . . . . . . . . . 4887
Frage 472
Brigitte Hofmeyer . . . . . . . . . . . . . . . . . . . . . . . . . . . 4887
Minister Dieter Posch . . . . . . . . . . . . . . . . . . . . . . . . 4887
Frage 473
Frank-Peter Kaufmann . . . . . . . . . . . . . . . . . . . . . . . 4887
Minister Dieter Posch . . . . . . . . . . . . . . . . . . . . . . . . 4887
Frage 474
Hermann Schaus . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4887
Ministerin Dorothea Henzler . . . . . . . . . . . . . . . . . . 4887
Frage 475
Hermann Schaus . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4887
Ministerin Doroth",0.2155133038759231,NON_HATE
254,he_18_21,"Hessischer Landtag · 18.Wahlperiode · 21. Sitzung · 17. September 2009
III
Seite
Seite
Nach erster Lesung dem Ausschuss für Wirtschaft
und Verkehr, federführend, und dem Ausschuss für
Umwelt, Energie, Landwirtschaft und Verbraucher-
schutz, beteiligt, überwiesen . . . . . . . . . . . . . 1472
Ursula Hammann . . . . . . . . . . . . . . . . . . 1466
Manfred Görig . . . . . . . . . . . . . . . . . . . . 1468
Günter Schork . . . . . . . . . . . . . . . . . . . . 1469
René Rock . . . . . . . . . . . . . . . . . . . . . . 1470
Minister Dieter Posch . . . . . . . . . . . . . . . . 1471
Präsident Norbert Kartmann . . . . . . . . . . . . 1472
18. Erste Lesung des Gesetzentwurfs der Fraktionen
der CDU und der FDP für ein Gesetz zur Ände-
rung des Hessischen Feiertagsgesetzes und des
Hessischen Ladenöffnungsgesetzes
– Drucks. 18/1063 – . . . . . . . . . . . . . . . . . 1472
Nach erster Lesung dem Innenausschuss, federfüh-
rend, und dem Ausschuss für Arbeit, Familie und 
Gesundheit, beteiligt, überwiesen . . . . . . . . . . 1479
Wolfgang Greilich . . . . . . . . . . . . . . . 1472, 1477
Günter Rudolph . . . . . . . . . . . . . . . . 1473, 1479
Frank-Peter Kaufmann . . . . . . . . . . . . . . .",0.8010058403015137,NON_HATE
255,he_18_138,"18. Wahlperiode
Plenarprotokoll 18/138
HESSISCHER LANDTAG
25. 04. 2013
138. Sitzung
Wiesbaden, den 25. April 2013
Amtliche Mitteilungen ..........................................9751
Entgegengenommen .................................................9751
Vizepräsident Frank Lortz ............................ 9751, 9758,
 
Holger Bellino ......................................................... 9759
Vizepräsident Heinrich Heidel ................................ 9804
51. Antrag der Fraktion der SPD betreffend eine
Aktuelle Stunde (CDU und FDP ohne Mehr-
heit – Hessens Bürgerinnen und Bürger wol-
len den Wechsel)
– Drucks. 18/7270 – ................................................9751
Abgehalten ...............................................................9758
Günter Rudolph ....................................................... 9751
Dr. Christean Wagner (Lahntal) ............................. 9753
Mathias Wagner (Taunus) ....................................... 9754
Janine Wissler ......................................................... 9755
Wolfgang Greilich .................................................. 9756
Minister Jörg-Uwe Hahn ......................................... 975",0.3070201277732849,NON_HATE
256,he_16_138,"Hessischer Landtag · 16.Wahlperiode · 138. Sitzung · 5. Juli 2007
 
Auf dieser Grundlage ist es auch weiterhin zulässig,
bei islamischen Bestattungen die Abnahme des
Sargdeckels unmittelbar vor dem Absenken des
Sargs in die Grube zuzulassen.
Nirgendwo in dem Gesetzentwurf ist auch nur ein Halb-
satz davon zu finden,dass eine Bestattung ohne Sarg mög-
lich wäre.
Herr Minister, ich gehe jetzt einen Schritt weiter. Wenn
Sie das gegebenenfalls den Friedhofsträgern überlassen
wollen, dann müssen Sie den Trägern der Friedhöfe in
dem Gesetz an dieser Stelle konkrete Handlungsmöglich-
keiten aufzeigen. Auch hier möchte ich aus dem saarlän-
dischen Gesetz zitieren. Dort heißt es:
Von der Sargpflicht können mittels Friedhofssat-
zung diejenigen entbunden werden, deren religiöse
Glaubensüberzeugung eine Sargbestattung nicht
erlaubt, ...
Im Weiteren heißt es dort:
In den Fällen der sarglosen Bestattung ist der
Leichnam bis zur Grabstelle in einem verschlosse-
nen Sarg zu transportieren.
Wenn Sie das wollen, dürfen Sie nicht nur den Mund spitz
machen, sondern dann müssen Sie pfeifen. Da muss dann
eine entsprechende Regelung aufgenommen werden. Da-
mit werden die Träger der Friedhöfe vor Ort völ",0.5190129280090332,NON_HATE
257,he_19_106,"rem Balkon aus, wie die Aufbauarbeiten für die Hessen-
tagsarena voranschreiten.
Wir hatten in unserer Zeit als Hessentagspaar viele tolle
Begegnungen und freuen uns auf die, die noch folgen.
Letztes Jahr hatten wir bereits die Ehre, Herrn Gauck, den
Bundespräsidenten a. D., kennenzulernen. Wir freuen uns
umso mehr, in unserer Amtszeit als Hessentagspaar den
neuen Bundespräsidenten, Herrn Frank-Walter Steinmeier,
sogar auf dem Hessentag in Rüsselsheim begrüßen zu dür-
fen.
(Allgemeiner Beifall)
Der Hessentag findet dieses Jahr vom 9. bis zum 18. Juni
unter dem Motto „MAIN Rüsselsheim – UNSER Hessen“
statt. Der Main spielt auf unserem Hessentag in Rüssels-
heim eine wichtige Rolle, da viele Veranstaltungen an und
auf dem Main stattfinden, z. B. das Drachenbootrennen.
Toll ist auch, dass man erstmalig mit der Fähre zum Hes-
sentag kommen kann.
Das Motto spiegelt zudem das Wir-Gefühl unserer Stadt
und den Zusammenhalt des Landes Hessen und all seiner
Bürgerinnen und Bürger wider. Frei nach dem Motto des
immer wieder zitierten Herrn Georg August Zinn: „Hesse
ist, wer Hesse sein will“, sind dieser Zusammenhalt und
die Identifikation damals wie heute ungebrochen und wich-
tig für die Bev",0.2342640906572342,NON_HATE
258,he_16_48,"Hessischer Landtag · 16.Wahlperiode · 48. Sitzung · 6. Oktober 2004
 
liegt beim Innenminister. Von daher ist das, was wir mit
unserem Gesetzentwurf vorlegen, stringent am neuen Zu-
wanderungsgesetz orientiert. Dem haben Sie schließlich
im Bundesrat und im Vermittlungsausschuss zugestimmt.
Vizepräsident Lothar Quanz:
Herr Frömmrich, Schluss bitte. Die Redezeit ist um.
Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN):
Jetzt machen Sie nicht das, was Sie bei anderen Gesetzen
auch machen. Dort satteln Sie im Vermittlungsausschuss
drauf, ändern die Gesetze, und nachher stehen Sie nicht
dazu. – Stehen Sie endlich zu einem Gesetz, das Sie im
Vermittlungsausschuss mit beschlossen haben.
(Lebhafter Beifall bei dem BÜNDNIS 90/DIE
GRÜNEN und der SPD)
Vizepräsident Lothar Quanz:
Vielen Dank,Herr Frömmrich.– Ich darf Herrn Bökel das
Wort erteilen. Herr Bökel, fünf Minuten Redezeit.
Gerhard Bökel (SPD):
Herr Präsident, meine Damen und Herren! Es mag sein,
dass ich Ihnen einiges zumute in dieser fortgeschrittenen
Zeit.
(Hans-Jürgen Irmer (CDU): Stimmt!)
– Herr Irmer sagt: „Stimmt!“ – Aber ich glaube, die Mehr-
heit in diesem Parlament ist in der Gefahr, anderen Men-
schen sehr viel mehr zuzumuten, und d",0.0261457450687885,NON_HATE
259,he_16_70,"Hessischer Landtag · 16.Wahlperiode · 70. Sitzung · 7. Juni 2005
 
Der Bericht wird in Kürze dem Parlament vorgelegt wer-
den. Er wird dann die Jahre 2001 bis einschließlich 2004
umfassen.
Präsident Norbert Kartmann:
Frau Abg. Schulz-Asche stellt eine Zusatzfrage.
Kordula Schulz-Asche (BÜNDNIS 90/DIE GRÜNEN):
Das heißt, Ihre Aussage, die Sie am 16. September 2003
gemacht haben, derzufolge der Vierte Hessische Fami-
lienbericht in Vorbereitung sei und dem Landtag zeitnah
vorgelegt werde, trifft damit nicht mehr zu?
Präsident Norbert Kartmann:
Frau Staatsministerin, Sie haben das Wort.
Silke Lautenschläger, Sozialministerin:
Frau Abgeordnete, ich habe Ihnen gerade eben erläutert,
dass noch einmal neuere Daten zur demographischen
Entwicklung eingegangen sind, die das Berichtsjahr 2004
betreffen. Wir haben uns daraufhin entschlossen, auch
diese neueren Daten noch aufzunehmen, damit wir sie
dem Landtag ebenfalls vorlegen können.
Präsident Norbert Kartmann:
Frau Abg. Schulz-Asche stellt eine Zusatzfrage.
Kordula Schulz-Asche (BÜNDNIS 90/DIE GRÜNEN):
Frau Ministerin, sind mit den demographischen Daten,
die Sie gerade eben erwähnt haben, auch Daten zur Aus-
wirkung der „Operation düstere Z",0.034585140645504,NON_HATE
260,he_16_111,"Hessischer Landtag · 16.Wahlperiode · 111. Sitzung · 14. September 2006
 
(Beifall bei dem BÜNDNIS 90/DIE GRÜNEN)
Welches Schmierentheater erleben wir denn jetzt ange-
sichts dessen, dass sich die Herren Schnappauf, Dietzel
und Seehofer zurzeit die Verantwortung zuschieben? Alle
waschen ihre Hände in Unschuld nach dem Motto: Wir
haben gar nichts damit zu tun. Wir tragen absolut keine
Verantwortung. Das müssen die Kommunen regeln.
Sie selbst übernehmen überhaupt keine Verantwortung.
Herr Minister, Sie haben in diesem einen Jahr, als der ers-
te Skandal vorüber war, überhaupt nichts unternommen,
damit solche Skandale nicht mehr vorkommen. Letzte
Woche haben Sie im Umweltausschuss noch gesagt, sol-
che Sachen könnten eben passieren, und es gebe keine
hundertprozentige Kontrolle, so als ginge es um Falsch-
parker und nicht um die Gesundheit der Bevölkerung.
Herr Minister, es ist richtig, dass es unter Ihrer Verant-
wortung wahrscheinlich weiterhin solche Fälle geben
wird. Man muss aber ausdrücklich sagen: Das liegt nicht
an den Kontrolleuren. Sie machen ihren Job gut, aber es
sind einfach zu wenige, sie sind technisch zu schlecht aus-
gestattet, und sie werden der Lage nicht Herr.
(Bei",0.0166071727871894,NON_HATE
261,he_19_147,"Torsten Warnecke ................................................. 10635
Nancy Faeser ........................................................ 10636
Frage 1111 ..........................................................10636
Torsten Warnecke ..................................... 10636, 10637
Minister Tarek Al-Wazir .......................... 10636, 10637
Frage 1112 ..........................................................10637
Torsten Warnecke ..................................... 10637, 10637
Minister Tarek Al-Wazir .......................... 10637, 10637,
 
Stephan Grüger ..................................................... 10638
Frage 1113 ..........................................................10638
Ernst-Ewald Roth ..................................... 10638, 10639
Minister Peter Beuth ................................. 10638, 10639,
 
Kerstin Geis .......................................................... 10639
Anlage ...................................................................10693
Die Fragen 1114, 1115, 1118, 1119, 1122 bis
1128 und die Antworten der Landesregierung
sind als Anlage beigefügt. Die Fragen 1116,
1117, 1120 und 1121 sollen auf Wunsch der
Fragestellerin",0.5334147214889526,NON_HATE
262,he_16_145,"Amtliche Mitteilungen 
. . . . . . . . . . . . . . .10195
Entgegengenommen 
. . . . . . . . . . . . . . . . .10196
Präsident Norbert Kartmann . . . . . . . . . . . .10195
Vizepräsident Lothar Quanz . . . . . . . . . . . .10221
Vizepräsidentin Sarah Sorge . . . . . . . . . . . .10253
1. Fragestunde
– Drucks. 16/7871 – . . . . . . . . . . . . . . . . .10195
Abgehalten 
. . . . . . . . . . . . . . . . . . . . . .10209
Präsident Norbert Kartmann . . . . . . . . . . . .10209
Frage 830 – Abg. Bernhard Bender . . . . . . . .10195
Gesamtschule in Grebenhain
Bernhard Bender . . . . . . . . . . . . . . . . . .10195
Ministerin Karin Wolff . . . . . . . . . . . . . . .10195
Frage 831 – Abg. Heinrich Heidel . . . . . . . . .10195
Jugendherberge Burg Hessenstein
Heinrich Heidel . . . . . . . . . . . . . . . 10195,10196
Minister Karlheinz Weimar . . . . . 10195, 10196,10197
Jürgen Frömmrich . . . . . . . . . . . . . . . . . .10196
Reinhard Kahl . . . . . . . . . . . . . . . . . . . .10197
Frage 832 – Abg. Nicola Beer . . . . . . . . . . . .10198
Bilingualer Unterricht
Nicola Beer . . . . . . . . . . . . . . . . . . . . . .10198
Ministerin Karin Wolff . . . . . . . . . . . . . . .10198
Frage 833 –",0.3900133371353149,NON_HATE
